42), 46.00, 34.00, 264.00, 46.00, 44.00, 44.40, 38.00, 261.60, 41.60, 41.60, 1, 0.005504, 1, -1
43), 48.00, 43.00, 261.00, 41.00, 28.00, 45.40, 39.00, 262.00, 42.20, 39.00, -1, -0.019515, 1, -1
44), 43.00, 41.00, 264.00, 49.00, 39.00, 45.20, 37.60, 262.40, 44.40, 38.60, -1, -0.027825, -1, -1
45), 46.00, 34.00, 262.00, 46.00, 28.00, 45.20, 37.60, 262.00, 46.00, 35.40, -1, -0.035086, -1, -1
46), 44.00, 39.00, 259.00, 41.00, 26.00, 45.40, 38.20, 262.00, 44.60, 33.00, -1, -0.031516, -1, -1
47), 41.00, 39.00, 262.00, 44.00, 39.00, 44.40, 39.20, 261.60, 44.20, 32.00, -1, -0.021604, -1, -1
48), 46.00, 36.00, 259.00, 48.00, 41.00, 44.00, 37.80, 261.20, 45.60, 34.60, -1, -0.039652, -1, -1
49), 43.00, 34.00, 264.00, 48.00, 39.00, 44.00, 36.40, 261.20, 45.40, 34.60, -1, -0.042911, -1, -1
50), 44.00, 34.00, 264.00, 48.00, 29.00, 43.60, 36.40, 261.60, 45.80, 34.80, -1, -0.050346, -1, -1
51), 41.00, 36.00, 259.00, 39.00, 41.00, 43.00, 35.80, 261.60, 45.40, 37.80, -1, -0.007721, -1, 1
52), 43.00, 36.00, 259.00, 38.00, 28.00, 43.40, 35.20, 261.00, 44.20, 35.60, -1, -0.014587, -1, 1
53), 44.00, 34.00, 264.00, 38.00, 44.00, 43.00, 34.80, 262.00, 42.20, 36.20, 1, 0.010028, -1, 1
54), 43.00, 38.00, 264.00, 31.00, 29.00, 43.00, 35.60, 262.00, 38.80, 34.20, 1, 0.023782, -1, 1
55), 41.00, 38.00, 264.00, 33.00, 41.00, 42.40, 36.40, 262.00, 35.80, 36.60, 1, 0.050249, 1, 1
56), 43.00, 39.00, 261.00, 38.00, 41.00, 42.80, 37.00, 262.40, 35.60, 36.60, 1, 0.071563, 1, 1
57), 44.00, 36.00, 262.00, 36.00, 41.00, 43.00, 37.00, 263.00, 35.20, 39.20, 1, 0.059864, 1, 1
58), 44.00, 38.00, 261.00, 29.00, 28.00, 43.00, 37.80, 262.40, 33.40, 36.00, 1, 0.037075, 1, 1
59), 43.00, 39.00, 264.00, 36.00, 41.00, 43.00, 38.00, 262.40, 34.40, 38.40, 1, 0.065179, 1, 1
60), 43.00, 41.00, 262.00, 31.00, 39.00, 43.40, 38.60, 262.00, 34.00, 38.00, 1, 0.051274, 1, 1
61), 41.00, 41.00, 264.00, 41.00, 39.00, 43.00, 39.00, 262.60, 34.60, 37.60, 1, 0.048622, 1, -1
62), 41.00, 36.00, 264.00, 46.00, 39.00, 42.40, 39.00, 263.00, 36.60, 37.20, 1, 0.005591, 1, -1
63), 46.00, 36.00, 261.00, 48.00, 41.00, 42.80, 38.60, 263.00, 40.40, 39.80, -1, -0.001483, 1, -1
64), 43.00, 38.00, 259.00, 43.00, 34.00, 42.80, 38.40, 262.00, 41.80, 38.40, 1, 0.011650, 1, -1
65), 43.00, 38.00, 264.00, 48.00, 41.00, 42.80, 37.80, 262.40, 45.20, 38.80, -1, -0.024476, 1, -1
66), 43.00, 36.00, 262.00, 46.00, 39.00, 43.20, 36.80, 262.00, 46.20, 38.80, -1, -0.019479, -1, -1
67), 48.00, 36.00, 259.00, 48.00, 29.00, 44.60, 36.80, 261.00, 46.60, 36.80, -1, -0.057537, -1, -1
68), 46.00, 38.00, 264.00, 46.00, 39.00, 44.60, 37.20, 261.60, 46.20, 36.40, -1, -0.020671, -1, -1
69), 46.00, 38.00, 264.00, 41.00, 31.00, 45.20, 37.20, 262.60, 45.80, 35.80, -1, -0.009865, -1, -1
70), 43.00, 38.00, 262.00, 46.00, 39.00, 45.20, 37.20, 262.20, 45.40, 35.40, -1, -0.017088, -1, -1
71), 43.00, 38.00, 264.00, 31.00, 41.00, 45.20, 37.60, 262.60, 42.40, 35.80, -1, -0.005749, -1, 1
72), 44.00, 41.00, 264.00, 39.00, 39.00, 44.40, 38.60, 263.60, 40.60, 37.80, 1, 0.054188, -1, 1
73), 46.00, 36.00, 264.00, 34.00, 33.00, 44.40, 38.20, 263.60, 38.20, 36.60, 1, 0.048931, -1, 1
74), 44.00, 41.00, 264.00, 31.00, 28.00, 44.00, 38.80, 263.60, 36.20, 36.00, 1, 0.049182, 1, 1
75), 41.00, 39.00, 261.00, 36.00, 41.00, 43.60, 39.00, 263.40, 34.20, 36.40, 1, 0.065971, 1, 1
76), 43.00, 36.00, 259.00, 38.00, 41.00, 43.60, 38.60, 262.40, 35.60, 36.40, 1, 0.062739, 1, 1
77), 46.00, 34.00, 264.00, 38.00, 31.00, 44.00, 37.20, 262.40, 35.40, 34.80, 1, 0.049374, 1, 1
78), 44.00, 38.00, 261.00, 29.00, 26.00, 43.60, 37.60, 261.80, 34.40, 33.40, 1, 0.037608, 1, 1
79), 43.00, 39.00, 264.00, 29.00, 33.00, 43.40, 37.20, 261.80, 34.00, 34.40, 1, 0.044638, 1, 1
