    4300,    1500,   25900,    3300,     700,    4480,    1060,   25860,    3640,     900,
    1300,    4900,   26200,    3100,    1000,    1120,    4320,   26100,    3820,     880,
    1300,    4300,   26200,     700,     700,    1120,    3660,   26180,     800,     860,
    1300,    4600,   25900,     800,    4300,    1140,    4120,   26020,     880,    2080,
    4800,    4900,   25900,    3100,    2900,    4440,    4320,   25680,    3560,    3900,
    1300,    5100,   26100,    1000,    4100,    1220,    3820,   25840,     820,    3660,
     800,    4600,   26200,    1000,    1000,    1000,    3820,   26060,     940,     860,
    1000,    5100,   26200,     800,    4100,    1080,    4140,   25960,     740,    4020,
    1300,    1100,   26200,     800,    2900,    1260,     940,   25980,     800,    2820,
    4600,     800,   25600,    3900,    4600,    4320,     860,   25840,    3900,    4300,
    4300,    4900,   26100,    2900,    1000,    4380,    4360,   25920,    3640,     800,
    1300,    3400,   25700,     800,    4600,    1140,    3720,   25980,     740,    3280,
    4400,    1500,   25900,    1000,    4300,    4380,    1120,   25940,     860,    4120,
    4100,    1100,   25600,    3300,    1000,    4460,     980,   26040,    3980,     920,
    4800,    1000,   25600,     700,    4600,    4580,     900,   25920,     740,    3300,
    1100,    3800,   26200,    3100,     800,    1140,    4100,   26020,    3100,     780,
     800,     800,   25700,    4100,    2900,    1020,     920,   26000,    3560,    3160,
    5200,    3300,   25600,    3600,    2100,    5220,    3380,   25740,    2460,    2740,
    1000,     800,   25600,     700,    3300,    1040,     880,   25900,     820,    4040,
    4600,     700,   26100,    3900,     800,    4440,     860,   26020,    1440,     840,
    4900,    3300,   25600,    3300,    1000,    5041,    3880,   25780,    3440,     880,
    4800,    5100,   26200,     800,    2800,    4440,    4180,   25800,     820,    3560,
    4800,    1100,   25600,    1000,    2600,    4480,     920,   25740,     920,    3860,
    4400,    4100,   26100,    4300,    4300,    4460,    4020,   26100,    3860,    1580,
     800,    1000,   26200,    3300,    4300,     960,    1000,   26060,    3300,    3280,
    4900,    2900,   25700,    4600,    4100,    4760,    3560,   25640,    4560,    4060,
    4100,    5100,   26100,    4300,    1000,    4500,    4060,   26000,    3380,     880,
    1100,     700,   25700,     700,     700,    1040,     960,   26060,     800,     720,
    1100,    3600,   26200,     700,     700,    1100,    4380,   26100,     720,     860,
    4600,     800,   26100,    1000,    2600,    4720,     880,   26060,     800,    2800,
     800,    1000,   25900,    3900,    2800,    1040,     940,   25960,    4100,    3840,
    1100,    1100,   26200,    3300,    4400,    1140,    1000,   26040,    3900,    4080,
    4300,    1000,   25700,    3100,    4300,    4320,     860,   25700,    3560,    3920,
    1100,    1500,   26200,     800,     800,    1180,    1020,   26080,     840,     820,
    4100,    3800,   26200,     700,    4300,    4160,    3980,   25940,     820,    4020,
    4400,    5200,   26200,     700,     800,    4700,    3960,   26020,     780,     780,
    4800,    1100,   25600,    1000,     700,    4640,     940,   25840,     840,     860,
     800,     800,   26100,    3100,     700,    1080,     980,   26160,    3940,     820,
    1500,     800,   26200,     800,    3300,    1200,     920,   26000,     780,    3940,
    4100,    3900,   26100,    3300,    4400,    4460,    3960,   25980,    3180,    3120,
    4800,    3600,   25400,     700,    1000,    4660,    3600,   25640,     800,     880,
    1300,    5100,   26100,    4300,    4100,    1120,    4040,   25920,    3560,    3820,
    1300,    1100,   26200,    4300,     800,    1220,     900,   26020,    3420,     800,
    4800,    1000,   26100,     800,    4600,    4680,     940,   25980,     860,    3300,
    1300,    5100,   26100,    4300,    4100,    1140,    4260,   25860,    4120,    4060,
    4400,    1000,   25700,    2900,    1000,    4400,     940,   25840,    3160,     840,
    1300,    3900,   26100,    1000,    2600,    1100,    3960,   25880,     840,    2780,
    1300,    3400,   26200,    3100,    1000,    1040,    3500,   25860,    3740,     960,
    4600,    3600,   25600,    4600,     700,    4460,    3960,   25880,    1640,     900,
    4600,    3400,   26100,     700,    2800,    5050,    3860,   26020,     740,    3600,
    1000,    3600,   26100,    1000,    4600,    1080,    3540,   25900,     900,    4280,
    1000,    5100,   25900,     800,    2900,    1120,    4340,   25820,     820,    3880,
    1100,     800,   26200,     700,    4400,    1180,     840,   26180,     800,    4200,
     800,    5100,   26100,    4300,    1000,    1040,    4260,   25840,    3960,     820,
    4900,     700,   25600,    4100,    1000,    4680,     920,   25980,    3540,     880,
    4400,    3100,   25400,     800,    4300,    4400,    3440,   25760,     780,    4260,
    1100,    1100,   25600,    4400,    4400,    1080,     920,   25880,    4160,    4260,
    4600,     700,   25400,    3100,    2600,    4560,     880,   25840,    3140,    3100,
    4600,    4600,   26200,    2900,     800,    4560,    4120,   26040,    2980,     820,
    1100,    1500,   26200,    1000,     800,    1080,    1100,   26100,     820,     880,
    4300,    3300,   26100,    4300,    4300,    4420,    3680,   25840,    3380,    3500,
    1100,    1000,   26200,     800,    4400,    1120,     920,   25880,     820,    2900,
    4300,    1000,   25600,    4600,     800,    4440,    1020,   25960,    4060,     760,
    4600,    3300,   25600,    3900,    4600,    4560,    3620,   25780,    3260,    3200,
    4800,    5100,   25700,    4600,    4100,    4680,    3840,   25700,    3940,    3520,
    4600,    5100,   25600,     700,    2900,    4440,    4040,   25740,     760,    3660,
    4600,    3400,   25900,    4100,    1000,    4500,    3680,   25880,    3700,    2040,
    1100,     700,   26200,    4300,    4300,    1140,     860,   26100,    3480,    3160,
    1000,    3800,   25700,    4300,    4100,    1060,    4000,   26000,    3260,    3140,
    1100,    1000,   26200,    3100,     800,    2500,     920,   26080,    3260,     840,
    1100,    3300,   25900,     800,    4600,    1060,    3680,   25880,     800,    3200,
     800,    4100,   25600,     800,    3100,    1020,    3900,   25840,     840,    2900,
    4400,    1100,   26200,    4300,    1000,    4932,     900,   25960,    3820,     860,
    4100,    5100,   25600,    4100,    3900,    4180,    4160,   25720,    3720,    4040,
    4600,    4900,   25600,    3100,    2800,    4560,    4020,   25540,    3600,    3960,
     800,    3600,   25600,     800,    2600,    1060,    3800,   26020,     840,    3540,
    1100,    4900,   26200,    4400,    1000,    1100,    3680,   26000,    4180,    1000,
    3900,    1100,   26200,     800,    3400,    4380,     960,   26080,     820,    3000,
    4300,    3600,   26100,    1000,    4300,    4500,    4100,   25860,     820,    3200,
    1100,     700,   26200,    3900,    1000,    1020,     900,   26040,    3400,    1680,
    1100,    1100,   26200,    3100,    2800,    1691,     860,   25820,    3800,    3360,
    1000,    1100,   25600,    3100,    1000,    1100,    1000,   25960,    3180,     800,
    1100,     800,   25600,    4800,    1000,    1060,     820,   26060,    4100,     920,
    4100,    3600,   26200,    3300,    4300,    4460,    3760,   25840,    3260,    3100,
    4600,    1000,   26200,     800,    2600,    4400,     960,   26040,     840,    3860,
    1300,    1100,   25600,    3300,    1000,    1260,     940,   25680,    3900,     920,
    4100,    3300,   25600,    4300,    1000,    4300,    4120,   25840,    3880,     860,
    1300,    1000,   25600,    4100,    3100,    1220,     920,   25960,    4020,    3860,
    4800,    4900,   26200,     700,    2900,    4460,    3960,   25940,     780,    2820,
    3900,    1000,   26200,     800,     700,    4300,     960,   26140,     740,     860,
    1100,    3600,   25600,    1000,    4400,    1040,    3640,   25720,     880,    3120,
    1100,    1000,   26200,    4400,     700,    1100,     840,   25900,    4520,     740,
    4400,    3400,   26100,     800,    2600,    4480,    3480,   25940,     760,    3980,
    4900,    2500,   25400,    4300,    3400,    5100,    2880,   25720,    3640,    3200,
    1500,     800,   25900,     700,    1000,    1280,     960,   25940,     760,     880,
    4300,    1000,   25400,    4300,    4100,    4420,     960,   25720,    3960,    4180,
    4600,    3400,   26100,    4100,    4400,    4400,    4160,   25860,    4080,    4140,
    4100,    3800,   25600,    1000,    4100,    4540,    3940,   25840,     860,    3120,
    1000,     700,   25600,    1000,    2800,    1100,     920,   25780,     900,    3780,
    4900,    1000,   25600,     800,    1000,    4580,     840,   25780,     780,     900,
    4600,    3300,   25700,     800,    1000,    4520,    3840,   25840,     820,    3480,
    4900,    3300,   25400,    4300,     800,    4720,    3820,   25640,    3720,     860,
    1100,    3600,   25900,    3300,    4300,    1120,    4320,   25980,    4120,    4060,
    4100,     700,   26200,    3400,    3800,    4320,     940,   25820,    4080,    4040,
    4600,    1000,   26200,    4400,     700,    4640,    1000,   26160,    3920,     880,
    1100,    5100,   26100,    2900,    1000,    1120,    3920,   25860,    3540,     880,
    4300,     800,   26200,    3300,    4400,    4360,     880,   25940,    4020,    4160,
    1100,    5100,   25600,     800,     700,    1040,    3940,   26000,     760,     840,
    1800,    3300,   26100,    4100,    4100,    1160,    3600,   25860,    3580,    3980,
    4600,    3400,   25900,     800,    1000,    4480,    3540,   26000,     860,    1980,
    4600,    4900,   26100,    3100,    2900,    4640,    3700,   25960,    3620,    2860,
    4600,    1000,   26100,     700,    4600,    4640,     920,   26080,     780,    3220,
    1500,    5100,   25600,     700,    2900,    1220,    4200,   25940,     780,    3420,
    4800,    1000,   25700,     800,    2800,    5167,     960,   25940,     820,    3700,
    4100,     800,   26200,     700,    4400,    4380,     880,   26100,     860,    4220,
    1500,    4800,   25600,     800,     800,    1220,    4140,   25960,     860,     880,
    4400,    3100,   25600,    3900,    1000,    4420,    3500,   25820,    4100,     780,
    1300,     800,   26200,     700,    2600,    1180,     920,   26140,     840,    3900,
    1300,    1000,   26200,    3300,    4400,    1120,    1020,   25920,    3260,    3480,
    4400,    1000,   25600,    3100,    2600,    4400,     900,   25740,    3980,    3760,
     800,    1000,   25600,    3400,    4400,    1020,     940,   25740,    3460,    3200,
    1100,    3400,   26200,     700,    3900,    1100,    3560,   26000,     760,    3000,
    1100,    3300,   26100,    4300,    4300,    1120,    3660,   25900,    3640,    3200,
    4600,    3100,   25900,     700,    2800,    4400,    3600,   26020,     740,    3960,
    1300,     800,   25700,    3400,    4300,    1220,     860,   25900,    4140,    4140,
    4800,     800,   25600,     700,    3900,    4620,     840,   25640,     860,    3100,
    4300,    5100,   25600,    4300,    3900,    4420,    4300,   25720,    3340,    3100,
    1300,    4900,   25700,    4300,    3900,    1473,    4120,   25920,    3760,    4040,
    4900,     800,   25900,    4300,     800,    4560,     840,   25720,    3700,     800,
    1100,    3600,   25700,     700,    1000,    1180,    4400,   26040,     760,     920,
    4100,    3600,   26100,     700,    4100,    4400,    3820,   25940,     780,    3200,
    4300,     500,   25400,    4300,     800,    4540,     800,   25740,    4000,     820,
    4100,     500,   26200,    4300,     800,    4320,     800,   26080,    3780,     840,
    1100,    5100,   26100,     800,    1000,    1220,    4640,   25940,     840,     900,
    1300,    1100,   26100,    1000,    1000,    1140,    1040,   26060,     920,    2520,
    4400,    3800,   25900,    3800,     700,    5425,    3600,   25920,    3740,     820,
    1100,    3400,   25700,    3900,    3600,    1831,    3740,   25760,    3760,    3540,
    1100,    3400,   25700,     800,    2900,    1140,    3460,   25800,     780,    3960,
    4800,     700,   26200,    1000,     700,    4440,     800,   25900,     800,     860,
    1100,    5100,   25600,    3100,     800,    1020,    4380,   25920,    3500,     900,
    4800,    3400,   25900,    1000,    1000,    4520,    3680,   26000,     860,    2940,
     800,    3100,   26200,     800,    1000,     980,    3480,   26160,     760,     880,
     800,    5100,   25900,    4100,    4100,    1060,    3900,   26040,    3540,    3440,
    4800,    3400,   25400,    1000,     800,    4600,    3660,   25960,     780,     880,
    4900,     700,   26200,     700,     800,    4560,     840,   26120,     760,     960,
    1100,    3600,   26100,    4300,    4300,    1100,    4480,   26020,    4300,    4060,
     800,     800,   25700,     700,     800,    1000,     720,   25900,     760,     860,
    4300,    5200,   26200,    4300,     800,    4380,    4180,   26020,    3440,     820,
    4900,    5100,   25900,    1000,    1000,    4700,    4060,   25820,     900,     920,
    1100,     800,   26200,    3100,    2600,    1100,     940,   26100,    3780,    3860,
    4800,     700,   25400,    3900,    4600,    4640,     840,   25680,    3500,    3360,
    1300,    4600,   25700,     800,    2800,    1140,    3800,   25760,     840,    3920,
    4300,    3100,   26100,    1000,    4100,    4440,    3460,   26040,     800,    3980,
    1300,    3400,   25600,    4100,    3300,    1100,    3480,   25760,    4040,    4140,
    4400,    1000,   26100,    3900,    2800,    4520,    1020,   26060,    3320,    2820,
    1100,    1000,   25900,     700,     700,    1140,    1020,   26060,     900,    1880,
     800,    5100,   26200,     800,    1000,    1000,    4080,   25960,     820,     880,
    1100,    3900,   25600,    3400,    4300,    1040,    3900,   25900,    3320,    4140,
    4400,    3400,   26100,    3100,     800,    4420,    4120,   25760,    3740,     880,
    4400,    1100,   26100,    3300,    4300,    4500,     880,   26000,    3100,    3220,
    4300,    5200,   25700,    4300,    1000,    4360,    4460,   25900,    4080,     900,
    4300,    5100,   25700,    4300,    4100,    5065,    4100,   25940,    3580,    3440,
    4600,    4400,   26200,    3100,    1000,    4580,    4460,   26040,    3100,     820,
    1100,     700,   26100,    4100,    2900,    1060,     900,   25900,    4000,    3920,
    4600,    3300,   25400,    4100,    2900,    4440,    3420,   25680,    4100,    3980,
    4800,    3600,   26100,    2900,    1000,    4600,    3560,   25920,    3660,     960,
    3900,    3800,   25600,    3300,    4400,    4360,    3600,   25840,    3300,    3660,
    3400,    2300,   25600,    3400,    2600,    2740,    2240,   25700,    3240,    3300,
    1100,    3400,   25600,     700,    1000,    1060,    3540,   25780,     760,     880,
    1100,    3900,   25900,    3400,    2600,    1080,    4440,   26020,    4080,    3760,
    1300,     800,   26400,     700,    1000,    1060,     940,   26220,     760,     840,
     800,    3600,   25600,    3100,     700,    1080,    3780,   25780,    3300,     860,
    4600,    4900,   25900,    2600,    2500,    4340,    3980,   25640,    3120,    3100,
    1000,    1000,   26200,    3100,     800,    1100,     860,   25980,    3380,    2660,
    1000,    3300,   25600,    4400,    1000,    1040,    3680,   25940,    3600,     960,
    4400,    4300,   25900,    4800,    4100,    4860,    3680,   25660,    4800,    4040,
     800,    3600,   25700,    3100,    1000,     980,    4220,   25820,    3500,     820,
    1100,    3900,   25600,    4100,    1000,    1100,    1460,   26000,    3920,     880,
    1100,    3900,   26200,    3300,    4400,    1100,    4020,   25960,    3180,    3240,
    1100,    3600,   25400,    3100,     700,    1120,    3860,   25880,    3800,     740,
    4400,    3600,   26100,     800,    2800,    4600,    3660,   25800,     900,    2720,
    4900,    3600,   25600,     800,    1000,    4620,    4240,   25840,     800,     960,
    1100,    3300,   26200,    1000,    2800,    1140,    3600,   26060,     780,    2880,
    4800,    3400,   25900,    3900,    1000,    4460,    4360,   25880,    4140,     900,
    4300,    3400,   26200,    1000,    4300,    4180,    3660,   25920,     820,    4160,
    1100,    4800,   26200,    3100,    2900,    1080,    3960,   25920,    3060,    2800,
    4300,    1000,   26200,    3300,    4800,    4480,     840,   26020,    3660,    2320,
    4100,    3900,   25700,    3300,    4300,    4300,    4420,   25840,    3460,    3520,
