1), 52.00, 33.00, 257.00, 79.00, 51.00, 10.40, 6.60, 51.40, 15.80, 10.20, -1, -12.792390, -1, -1
2), 51.00, 43.00, 257.00, 74.00, 48.00, 20.60, 15.20, 102.80, 30.60, 19.80, -1, -12.792390, -1, -1
3), 51.00, 44.00, 254.00, 72.00, 43.00, 30.80, 24.00, 153.60, 45.00, 28.40, -1, -12.792390, -1, -1
4), 49.00, 46.00, 256.00, 74.00, 38.00, 40.60, 33.20, 204.80, 59.80, 36.00, -1, -12.792374, -1, -1
5), 49.00, 36.00, 256.00, 72.00, 36.00, 50.40, 40.40, 256.00, 74.20, 43.20, -1, -12.735909, -1, -1
6), 49.00, 34.00, 256.00, 67.00, 33.00, 49.80, 40.60, 255.80, 71.80, 39.60, -1, -12.644660, -1, -1
7), 46.00, 34.00, 259.00, 70.00, 39.00, 48.80, 38.80, 256.20, 71.00, 37.80, -1, -12.636998, -1, -1
8), 46.00, 41.00, 256.00, 69.00, 41.00, 47.80, 38.20, 256.60, 70.40, 37.40, -1, -12.576227, -1, -1
9), 48.00, 41.00, 256.00, 67.00, 43.00, 47.60, 37.20, 256.60, 69.00, 38.40, -1, -12.438408, -1, -1
10), 48.00, 46.00, 259.00, 66.00, 39.00, 47.40, 39.20, 257.20, 67.80, 39.00, -1, -12.294240, -1, -1
11), 46.00, 48.00, 254.00, 67.00, 43.00, 46.80, 42.00, 256.80, 67.80, 41.00, -1, -12.414922, -1, -1
12), 44.00, 36.00, 259.00, 66.00, 39.00, 46.40, 42.40, 256.80, 67.00, 41.00, -1, -12.282661, -1, -1
13), 48.00, 36.00, 257.00, 66.00, 41.00, 46.80, 41.40, 257.00, 66.40, 41.00, -1, -12.227892, -1, -1
14), 48.00, 38.00, 256.00, 66.00, 43.00, 46.80, 40.80, 257.00, 66.20, 41.00, -1, -12.194982, -1, -1
15), 48.00, 34.00, 257.00, 64.00, 38.00, 46.80, 38.40, 256.60, 65.80, 40.80, -1, -12.082755, -1, -1
16), 46.00, 36.00, 259.00, 64.00, 43.00, 46.80, 36.00, 257.60, 65.20, 40.80, -1, -11.868007, -1, -1
17), 49.00, 34.00, 256.00, 59.00, 29.00, 47.80, 35.60, 257.00, 63.80, 38.80, -1, -11.809743, -1, -1
18), 48.00, 33.00, 257.00, 64.00, 26.00, 47.80, 35.00, 257.00, 63.40, 35.80, -1, -12.270223, -1, -1
19), 46.00, 34.00, 259.00, 66.00, 34.00, 47.40, 34.20, 257.60, 63.40, 34.00, -1, -12.154458, -1, -1
20), 44.00, 34.00, 257.00, 64.00, 43.00, 46.60, 34.20, 257.60, 63.40, 35.00, -1, -11.857705, -1, -1
21), 46.00, 34.00, 259.00, 64.00, 43.00, 46.60, 33.80, 257.60, 63.40, 35.00, -1, -11.807687, -1, -1
22), 46.00, 41.00, 256.00, 66.00, 39.00, 46.00, 35.20, 257.60, 64.80, 37.00, -1, -12.103707, -1, -1
23), 44.00, 46.00, 259.00, 66.00, 41.00, 45.20, 37.80, 258.00, 65.20, 40.00, -1, -12.037509, -1, -1
24), 43.00, 38.00, 254.00, 66.00, 43.00, 44.60, 38.60, 257.00, 65.20, 41.80, -1, -12.167575, -1, -1
25), 44.00, 41.00, 257.00, 66.00, 41.00, 44.60, 40.00, 257.00, 65.60, 41.40, -1, -12.112477, -1, -1
26), 44.00, 49.00, 256.00, 66.00, 38.00, 44.20, 43.00, 256.40, 66.00, 40.40, -1, -12.268543, -1, -1
27), 48.00, 34.00, 257.00, 66.00, 33.00, 44.60, 41.60, 256.60, 66.00, 39.20, -1, -12.362052, -1, -1
28), 46.00, 36.00, 259.00, 64.00, 41.00, 45.00, 39.60, 256.60, 65.60, 39.20, -1, -11.960436, -1, -1
29), 43.00, 38.00, 259.00, 64.00, 41.00, 45.00, 39.60, 257.60, 65.20, 38.80, -1, -11.882627, -1, -1
30), 44.00, 39.00, 261.00, 62.00, 39.00, 45.00, 39.20, 258.40, 64.40, 38.40, -1, -11.499711, -1, -1
31), 46.00, 39.00, 259.00, 59.00, 43.00, 45.40, 37.20, 259.00, 63.00, 39.40, -1, -10.663514, -1, -1
32), 46.00, 38.00, 252.00, 64.00, 43.00, 45.00, 38.00, 258.00, 62.60, 41.40, -1, -11.753044, -1, -1
33), 43.00, 38.00, 259.00, 62.00, 39.00, 44.40, 38.40, 258.00, 62.20, 41.00, -1, -11.192221, -1, -1
34), 46.00, 38.00, 261.00, 64.00, 39.00, 45.00, 38.40, 258.40, 62.20, 40.60, -1, -11.416686, -1, -1
