1), 51.00, 29.00, 257.00, 57.00, 52.00, 10.20, 5.80, 51.40, 11.40, 10.40, -1, -0.103290, -1, -1
2), 51.00, 28.00, 259.00, 59.00, 46.00, 20.40, 11.40, 103.20, 23.20, 19.60, -1, -0.103290, -1, -1
3), 51.00, 38.00, 256.00, 56.00, 43.00, 30.60, 19.00, 154.40, 34.40, 28.20, -1, -0.103290, -1, -1
4), 48.00, 29.00, 261.00, 56.00, 36.00, 40.20, 24.80, 206.60, 45.60, 35.40, -1, -0.103290, -1, -1
5), 48.00, 49.00, 261.00, 49.00, 33.00, 49.80, 34.60, 258.80, 55.40, 42.00, -1, -0.099810, -1, -1
6), 44.00, 41.00, 259.00, 51.00, 36.00, 48.40, 37.00, 259.20, 54.20, 38.80, -1, -0.094461, -1, -1
7), 44.00, 34.00, 261.00, 52.00, 41.00, 47.00, 38.20, 259.60, 52.80, 37.80, -1, -0.090140, -1, -1
8), 44.00, 36.00, 261.00, 51.00, 38.00, 45.60, 37.80, 260.60, 51.80, 36.80, -1, -0.083811, -1, -1
9), 44.00, 41.00, 262.00, 46.00, 29.00, 44.80, 40.20, 260.80, 49.80, 35.40, -1, -0.073084, -1, -1
10), 44.00, 41.00, 261.00, 44.00, 43.00, 44.00, 38.60, 260.80, 48.80, 37.40, -1, -0.037021, -1, -1
11), 43.00, 41.00, 259.00, 48.00, 41.00, 43.80, 38.60, 260.80, 48.20, 38.40, -1, -0.049561, -1, -1
12), 44.00, 36.00, 256.00, 49.00, 43.00, 43.80, 39.00, 259.80, 47.60, 38.80, -1, -0.061097, -1, -1
13), 46.00, 38.00, 261.00, 43.00, 28.00, 44.20, 39.40, 259.80, 46.00, 36.80, -1, -0.032936, -1, -1
14), 43.00, 41.00, 261.00, 44.00, 39.00, 44.00, 39.40, 259.60, 45.60, 38.80, -1, -0.007119, -1, -1
15), 44.00, 43.00, 261.00, 49.00, 39.00, 44.00, 39.80, 259.60, 46.60, 38.00, -1, -0.045475, -1, -1
16), 46.00, 36.00, 262.00, 48.00, 28.00, 44.60, 38.80, 260.20, 46.60, 35.40, -1, -0.056119, -1, -1
17), 41.00, 38.00, 259.00, 44.00, 43.00, 44.00, 39.20, 260.80, 45.60, 35.40, -1, -0.024172, -1, -1
18), 41.00, 38.00, 259.00, 49.00, 41.00, 43.00, 39.20, 260.40, 46.80, 38.00, -1, -0.052201, -1, -1
19), 44.00, 33.00, 261.00, 46.00, 41.00, 43.20, 37.60, 260.40, 47.20, 38.40, -1, -0.034790, -1, -1
20), 48.00, 36.00, 257.00, 46.00, 28.00, 44.00, 36.20, 259.60, 46.60, 36.20, -1, -0.059656, -1, -1
21), 46.00, 44.00, 257.00, 43.00, 28.00, 44.00, 37.80, 258.60, 45.60, 36.20, -1, -0.063517, -1, -1
22), 41.00, 39.00, 259.00, 46.00, 41.00, 44.00, 38.00, 258.60, 46.00, 35.80, -1, -0.038183, -1, -1
23), 46.00, 36.00, 261.00, 48.00, 43.00, 45.00, 37.60, 259.00, 45.80, 36.20, -1, -0.036165, -1, -1
24), 44.00, 38.00, 261.00, 43.00, 26.00, 45.00, 38.60, 259.00, 45.20, 33.20, -1, -0.041559, -1, -1
25), 48.00, 39.00, 256.00, 43.00, 31.00, 45.00, 39.20, 258.80, 44.60, 33.80, -1, -0.046795, -1, -1
